DateTime,CycleCounter,MaxWeldForce,WeldAbsolute,TriggerDistance,WeldTime,WeldPeakPower,CycleTime,AnomalyScore
24-Nov-2021 12:32:17,208972,35,37984,37814,779,305,1957,6
24-Nov-2021 12:32:22,208973,37,37944,37779,779,299,1956,6
24-Nov-2021 12:32:27,208974,37,37978,37806,778,291,1963,6
24-Nov-2021 12:32:32,208975,37,37991,37816,779,480,1959,5
24-Nov-2021 12:32:37,208976,37,38026,37828,762,304,1945,6
24-Nov-2021 12:32:41,208977,37,38003,37820,768,294,1950,6
24-Nov-2021 12:32:45,208978,36,37990,37814,785,299,1966,6
24-Nov-2021 12:32:49,208979,37,37941,37782,791,297,1967,6
24-Nov-2021 12:32:55,208980,37,37938,37777,781,288,1957,6
24-Nov-2021 12:32:59,208981,36,37966,37802,783,283,1963,6
24-Nov-2021 12:33:04,208982,38,38006,37834,790,296,1974,6
24-Nov-2021 12:33:08,208983,36,37996,37819,777,296,1958,6
24-Nov-2021 12:33:13,208984,35,37996,37820,778,296,1957,6
24-Nov-2021 12:33:17,208985,38,37998,37811,777,288,1959,6
24-Nov-2021 12:33:22,208986,36,37977,37804,785,283,1963,6
24-Nov-2021 12:33:27,208987,35,37978,37801,783,293,1959,6
24-Nov-2021 12:33:32,208988,36,37995,37791,784,278,1876,6
24-Nov-2021 12:33:36,208989,37,37980,37808,777,302,1958,6
24-Nov-2021 12:33:41,208990,36,37986,37800,773,283,1954,6
24-Nov-2021 12:33:45,208991,37,37960,37797,785,291,1963,6
24-Nov-2021 12:33:50,208992,35,37962,37772,776,278,1866,6
24-Nov-2021 12:33:55,208993,38,37997,37820,782,299,1962,6
24-Nov-2021 12:34:00,208994,35,38000,37840,785,283,1969,6
24-Nov-2021 12:34:04,208995,36,38002,37826,779,285,1957,6
24-Nov-2021 12:34:09,208996,36,37982,37816,775,291,1955,6
24-Nov-2021 12:34:13,208997,37,37953,37773,772,288,1949,6
24-Nov-2021 12:34:18,208998,35,37939,37747,777,280,1865,6
24-Nov-2021 12:34:22,208999,36,37959,37792,782,285,1960,6
24-Nov-2021 12:34:27,209000,37,38000,37838,780,283,1961,6
24-Nov-2021 12:34:32,209001,38,38004,37818,779,287,1961,6
24-Nov-2021 12:34:36,209002,36,37986,37822,777,305,1958,6
24-Nov-2021 12:34:40,209003,38,37968,37794,778,302,1957,6
24-Nov-2021 12:34:45,209004,35,37960,37797,782,291,1958,6
24-Nov-2021 12:34:50,209005,36,37992,37808,772,277,1951,6
24-Nov-2021 12:34:55,209006,35,38000,37818,778,287,1955,6
24-Nov-2021 12:35:00,209007,38,37970,37802,781,294,1961,6
24-Nov-2021 12:35:04,209008,37,37953,37791,776,288,1955,6
24-Nov-2021 12:35:08,209009,36,37952,37778,775,305,1954,6
24-Nov-2021 12:35:13,209010,37,37960,37785,774,287,1950,6
24-Nov-2021 12:35:18,209011,36,37993,37818,778,301,1957,6
24-Nov-2021 12:35:23,209012,37,38017,37850,771,299,1953,6
24-Nov-2021 12:35:27,209013,36,38005,37822,777,287,1956,6
24-Nov-2021 12:35:32,209014,36,38000,37831,777,301,1959,6
24-Nov-2021 12:35:38,209015,37,37968,37799,774,293,1954,6
24-Nov-2021 12:41:29,209016,36,37950,37784,778,302,1956,6
24-Nov-2021 12:41:34,209017,36,37976,37801,766,291,1948,6
24-Nov-2021 12:41:48,209018,37,37988,37828,768,307,1947,6
24-Nov-2021 12:41:52,209019,36,37999,37831,763,291,1943,6
24-Nov-2021 12:41:56,209020,37,37969,37818,789,289,1968,6
24-Nov-2021 12:42:00,209021,37,37979,37815,770,505,1962,5
24-Nov-2021 12:42:05,209022,37,37967,37822,775,293,1967,6
24-Nov-2021 12:42:09,209023,36,37985,37822,776,297,1968,6
24-Nov-2021 12:42:16,209024,36,37970,37802,769,293,1958,6
24-Nov-2021 12:42:20,209025,36,37956,37804,773,296,1964,6
24-Nov-2021 12:43:47,209026,36,37957,37800,780,283,1970,6
24-Nov-2021 12:43:51,209027,36,37953,37790,773,287,1962,6
24-Nov-2021 12:43:55,209028,36,37983,37818,777,288,1967,6
24-Nov-2021 12:43:59,209029,36,37992,37843,775,299,1967,6
24-Nov-2021 12:44:03,209030,36,37988,37840,794,294,1987,6
24-Nov-2021 12:45:26,209031,36,37971,37833,784,289,1977,6
24-Nov-2021 12:45:40,209032,37,37951,37790,770,297,1961,6
24-Nov-2021 12:45:44,209033,36,37924,37781,772,285,1962,6
24-Nov-2021 12:45:48,209034,36,37942,37793,773,285,1963,6
24-Nov-2021 12:45:52,209035,36,38010,37832,762,304,1955,6
24-Nov-2021 12:45:57,209036,37,37997,37830,776,299,1969,6
24-Nov-2021 12:46:01,209037,37,37999,37836,774,299,1966,6
24-Nov-2021 12:46:08,209038,36,37973,37812,778,301,1969,6
24-Nov-2021 12:46:12,209039,36,37962,37814,785,283,1975,6
24-Nov-2021 12:46:16,209040,36,37972,37833,790,297,1983,6
24-Nov-2021 12:46:20,209041,37,37988,37834,791,291,1982,6
24-Nov-2021 12:46:24,209042,37,37980,37812,774,289,1965,6
24-Nov-2021 12:46:29,209043,37,37984,37813,776,297,1966,6
24-Nov-2021 12:46:36,209044,37,37967,37803,769,301,1962,6
24-Nov-2021 12:46:40,209045,37,37941,37796,785,285,1977,6
24-Nov-2021 12:46:44,209046,36,37989,37821,778,280,1970,6
24-Nov-2021 12:46:48,209047,36,38028,37862,781,282,1976,6
24-Nov-2021 12:46:52,209048,37,38000,37842,785,278,1979,6
24-Nov-2021 12:46:56,209049,37,37999,37836,782,301,1973,6
24-Nov-2021 12:47:03,209050,37,37970,37801,783,283,1974,6
24-Nov-2021 12:47:08,209051,36,37931,37779,778,304,1970,6
24-Nov-2021 12:47:12,209052,36,37953,37796,782,287,1973,6
24-Nov-2021 12:47:16,209053,37,37976,37814,779,302,1970,6
24-Nov-2021 12:47:20,209054,37,37965,37819,757,318,1951,6
24-Nov-2021 12:53:44,209055,36,37991,37812,779,277,1970,6
24-Nov-2021 12:53:48,209056,36,37985,37832,778,293,1970,6
24-Nov-2021 12:53:53,209057,36,38006,37850,770,307,1964,6
24-Nov-2021 12:53:57,209058,37,38005,37856,782,310,1977,6
24-Nov-2021 12:54:01,209059,36,37992,37843,778,304,1971,6
24-Nov-2021 12:54:05,209060,36,37981,37811,780,291,1969,6
24-Nov-2021 12:54:13,209061,37,37946,37800,775,299,1967,6
24-Nov-2021 12:54:17,209062,36,37952,37800,782,302,1972,6
24-Nov-2021 12:54:21,209063,36,38002,37837,773,294,1966,6
24-Nov-2021 12:54:25,209064,37,37984,37827,778,291,1968,6
24-Nov-2021 12:54:29,209065,37,37999,37824,767,291,1961,6
24-Nov-2021 12:54:33,209066,37,37985,37828,779,296,1970,6
24-Nov-2021 12:54:40,209067,36,37976,37823,776,301,1969,6
24-Nov-2021 12:54:45,209068,36,37994,37832,779,287,1971,6
24-Nov-2021 12:54:49,209069,36,38011,37834,784,291,1976,6
24-Nov-2021 12:54:53,209070,36,37984,37816,769,305,1965,6
24-Nov-2021 12:54:57,209071,38,37970,37809,780,289,1972,6
24-Nov-2021 12:55:01,209072,37,37958,37805,777,296,1968,6
24-Nov-2021 12:55:08,209073,37,37963,37805,782,289,1973,6
24-Nov-2021 12:55:12,209074,36,37969,37806,781,278,1971,6
24-Nov-2021 12:55:16,209075,36,38008,37857,793,293,1986,6
24-Nov-2021 12:55:21,209076,37,38015,37834,771,294,1963,6
24-Nov-2021 12:55:25,209077,37,38010,37849,783,296,1975,6
24-Nov-2021 12:59:05,209078,37,37981,37829,786,296,1979,6
24-Nov-2021 12:59:09,209079,36,38025,37864,774,299,1967,6
24-Nov-2021 12:59:13,209080,37,38006,37843,777,297,1971,6
24-Nov-2021 12:59:17,209081,36,38004,37851,785,283,1980,6
24-Nov-2021 12:59:21,209082,37,37966,37810,783,299,1975,6
24-Nov-2021 12:59:25,209083,35,37945,37793,775,280,1963,6
24-Nov-2021 12:59:33,209084,36,37966,37797,770,297,1964,6
24-Nov-2021 12:59:37,209085,37,38009,37824,764,297,1958,6
24-Nov-2021 12:59:41,209086,37,37982,37827,778,297,1971,6
24-Nov-2021 12:59:45,209087,37,38002,37831,780,287,1970,6
24-Nov-2021 12:59:49,209088,37,37992,37821,791,289,1982,6
24-Nov-2021 12:59:54,209089,37,37982,37811,775,288,1965,6
24-Nov-2021 13:00:01,209090,37,37983,37812,781,280,1970,6
24-Nov-2021 13:00:05,209091,36,38017,37842,782,278,1975,6
24-Nov-2021 13:00:09,209092,37,37995,37834,783,294,1977,6
24-Nov-2021 13:00:13,209093,36,37975,37820,781,289,1973,6
24-Nov-2021 13:00:17,209094,37,37961,37798,790,285,1983,6
24-Nov-2021 13:00:21,209095,37,37921,37785,784,288,1973,6
24-Nov-2021 13:00:28,209096,36,37992,37823,787,294,1978,6
24-Nov-2021 13:00:33,209097,36,38020,37857,793,288,1986,6
24-Nov-2021 13:00:37,209098,36,38015,37847,781,285,1974,6
24-Nov-2021 13:00:41,209099,37,38015,37849,781,287,1975,6
24-Nov-2021 13:00:45,209100,36,37963,37801,788,282,1976,6
24-Nov-2021 13:00:49,209101,37,37958,37792,789,285,1978,6
24-Nov-2021 13:00:56,209102,36,37962,37802,784,291,1975,6
24-Nov-2021 13:01:00,209103,35,37988,37813,776,294,1967,6
24-Nov-2021 13:01:05,209104,37,37976,37811,776,291,1966,6
24-Nov-2021 13:01:09,209105,38,37992,37823,773,296,1967,6
24-Nov-2021 13:01:13,209106,37,37994,37803,767,296,1958,6
24-Nov-2021 13:01:17,209107,37,37967,37811,787,301,1979,6
24-Nov-2021 13:01:24,209108,37,37978,37828,788,301,1984,6
24-Nov-2021 13:01:28,209109,35,37997,37825,780,291,1971,6
24-Nov-2021 13:01:32,209110,37,37987,37814,791,288,1980,6
24-Nov-2021 13:01:37,209111,37,37992,37813,775,294,1965,6
24-Nov-2021 13:01:41,209112,36,37943,37791,793,287,1984,6
24-Nov-2021 13:01:45,209113,36,37936,37788,779,293,1969,6
24-Nov-2021 13:01:51,209114,36,37982,37822,787,288,1978,6
24-Nov-2021 13:01:56,209115,35,37985,37841,794,288,1988,6
24-Nov-2021 13:14:07,209116,35,37998,37838,804,277,1996,6
24-Nov-2021 13:14:25,209117,35,37954,37809,792,291,1982,6
24-Nov-2021 13:16:46,209118,37,37996,37843,782,297,1976,6
24-Nov-2021 13:16:52,209119,36,37980,37828,787,296,1977,6
24-Nov-2021 13:16:56,209120,35,37966,37814,780,289,1969,6
24-Nov-2021 13:17:00,209121,36,38011,37826,768,291,1961,6
24-Nov-2021 13:17:04,209122,36,37986,37809,782,280,1974,6
24-Nov-2021 13:17:08,209123,37,37986,37818,781,297,1973,6
24-Nov-2021 13:17:14,209124,36,37956,37835,778,302,1971,6
24-Nov-2021 13:17:20,209125,36,38017,37859,787,297,1980,6
24-Nov-2021 13:17:24,209126,37,38041,37839,762,291,1956,6
24-Nov-2021 13:17:28,209127,36,38026,37839,761,296,1953,6
24-Nov-2021 13:17:32,209128,37,37953,37796,789,288,1977,6
24-Nov-2021 13:17:36,209129,37,37949,37783,782,296,1970,6
24-Nov-2021 13:17:42,209130,36,37961,37792,773,287,1962,6
24-Nov-2021 13:17:48,209131,36,38012,37839,778,287,1971,6
24-Nov-2021 13:17:52,209132,37,37980,37836,795,287,1988,6
24-Nov-2021 13:17:56,209133,37,37997,37843,776,289,1969,6
24-Nov-2021 13:18:00,209134,36,37987,37816,783,283,1975,6
24-Nov-2021 13:18:04,209135,36,37989,37817,787,294,1976,6
24-Nov-2021 13:18:10,209136,37,37959,37811,778,301,1969,6
24-Nov-2021 13:18:15,209137,36,37990,37836,783,288,1976,6
24-Nov-2021 13:18:19,209138,36,37981,37815,778,299,1970,6
24-Nov-2021 13:18:24,209139,36,37961,37812,788,294,1978,6
24-Nov-2021 13:18:28,209140,36,37969,37802,778,291,1969,6
24-Nov-2021 13:18:32,209141,37,37960,37804,787,282,1979,6
24-Nov-2021 13:18:37,209142,38,37978,37817,781,297,1975,6
24-Nov-2021 13:18:43,209143,36,38031,37851,776,299,1971,6
24-Nov-2021 13:18:47,209144,36,38023,37851,776,291,1970,6
24-Nov-2021 13:18:52,209145,37,37978,37836,781,294,1974,6
24-Nov-2021 13:18:56,209146,37,37964,37798,786,293,1978,6
24-Nov-2021 13:19:00,209147,35,37933,37792,788,285,1978,6
24-Nov-2021 13:19:05,209148,37,37978,37796,772,287,1966,6
24-Nov-2021 13:19:11,209149,36,38013,37842,779,287,1972,6
24-Nov-2021 13:19:15,209150,36,37990,37829,796,296,1989,6
24-Nov-2021 13:21:35,209151,37,37985,37828,781,304,1976,6
24-Nov-2021 13:21:53,209152,36,37969,37808,774,283,1965,6
24-Nov-2021 13:21:57,209153,36,37995,37832,777,289,1968,6
24-Nov-2021 13:22:01,209154,35,37995,37836,776,299,1969,6
24-Nov-2021 13:22:05,209155,35,37986,37819,789,282,1980,6
24-Nov-2021 13:22:15,209156,35,37963,37812,786,293,1976,6
24-Nov-2021 13:22:20,209157,35,37946,37797,790,296,1979,6
24-Nov-2021 13:22:29,209158,37,37939,37809,789,288,1980,6
24-Nov-2021 13:22:34,209159,37,37981,37828,778,285,1971,6
24-Nov-2021 13:22:38,209160,36,38024,37858,782,304,1976,6
24-Nov-2021 13:22:42,209161,36,38016,37839,785,287,1976,6
24-Nov-2021 13:22:46,209162,37,37992,37836,784,288,1975,6
24-Nov-2021 13:22:50,209163,37,37947,37793,786,291,1974,6
24-Nov-2021 13:22:57,209164,36,37914,37792,789,291,1978,6
24-Nov-2021 13:23:01,209165,36,37967,37810,772,283,1964,6
24-Nov-2021 13:23:06,209166,37,37996,37842,782,297,1978,6
24-Nov-2021 13:23:10,209167,37,37996,37837,777,297,1970,6
24-Nov-2021 13:23:14,209168,37,37992,37834,785,496,1977,5
24-Nov-2021 13:23:18,209169,37,37998,37822,770,289,1962,6
24-Nov-2021 13:23:25,209170,36,37987,37824,788,289,1978,6
24-Nov-2021 13:23:29,209171,37,37970,37820,787,304,1979,6
24-Nov-2021 13:23:33,209172,36,38018,37840,784,289,1975,6
24-Nov-2021 13:23:38,209173,37,37993,37819,770,288,1963,6
24-Nov-2021 13:23:42,209174,35,37984,37817,775,312,1967,6
24-Nov-2021 13:29:08,209175,42,38425,38421,958,241,2184,5
24-Nov-2021 13:29:17,209176,35,38035,37859,769,297,1964,6
24-Nov-2021 13:29:21,209177,36,38038,37844,768,301,1961,6
24-Nov-2021 13:29:25,209178,36,38000,37828,770,293,1962,6
24-Nov-2021 13:29:29,209179,35,37955,37790,775,296,1963,6
24-Nov-2021 13:29:33,209180,36,37946,37788,780,293,1969,6
24-Nov-2021 13:29:37,209181,35,37969,37802,779,288,1970,6
24-Nov-2021 13:29:45,209182,36,37992,37832,779,297,1971,6
24-Nov-2021 13:29:49,209183,36,37996,37838,779,293,1971,6
24-Nov-2021 13:29:53,209184,36,38015,37833,776,282,1967,6
24-Nov-2021 13:29:57,209185,37,37995,37832,776,294,1968,6
24-Nov-2021 13:30:02,209186,37,37965,37813,778,296,1971,6
24-Nov-2021 13:30:06,209187,37,37981,37818,779,510,1972,5
24-Nov-2021 13:30:13,209188,37,37980,37834,724,329,1921,6
24-Nov-2021 13:30:17,209189,36,37996,37827,774,289,1965,6
24-Nov-2021 13:30:21,209190,36,37972,37813,782,304,1975,6
24-Nov-2021 13:30:25,209191,37,37960,37784,770,289,1959,6
24-Nov-2021 13:30:30,209192,37,37970,37802,782,283,1971,6
24-Nov-2021 13:30:34,209193,36,37961,37820,785,285,1977,6
24-Nov-2021 13:30:40,209194,37,38021,37859,785,293,1979,6
24-Nov-2021 13:30:45,209195,36,38004,37830,783,289,1976,6
24-Nov-2021 13:30:49,209196,36,38008,37841,780,289,1972,6
24-Nov-2021 13:30:53,209197,37,37984,37817,778,277,1971,6
24-Nov-2021 13:34:04,209198,36,37946,37782,778,289,1968,6
24-Nov-2021 13:34:08,209199,35,37972,37804,772,294,1963,6
24-Nov-2021 13:34:14,209200,36,37999,37843,784,280,1977,6
24-Nov-2021 13:34:18,209201,36,37987,37820,789,289,1981,6
24-Nov-2021 13:34:29,209202,36,37961,37807,775,293,1966,6
24-Nov-2021 13:34:33,209203,36,37947,37780,766,299,1955,6
24-Nov-2021 13:34:37,209204,36,37959,37804,785,294,1976,6
24-Nov-2021 13:34:42,209205,37,38012,37832,776,283,1967,6
24-Nov-2021 13:34:46,209206,37,38044,37868,786,272,1982,6
24-Nov-2021 13:34:50,209207,36,38026,37850,779,294,1973,6
24-Nov-2021 13:34:57,209208,36,37996,37843,789,280,1981,6
24-Nov-2021 13:35:01,209209,36,37963,37800,767,294,1958,6
24-Nov-2021 13:35:05,209210,36,37952,37787,779,289,1970,6
24-Nov-2021 13:35:09,209211,36,37938,37802,784,291,1973,6
24-Nov-2021 13:35:13,209212,36,37968,37820,783,288,1976,6
24-Nov-2021 13:35:18,209213,37,37989,37836,781,299,1974,6
24-Nov-2021 13:35:25,209214,36,38006,37842,781,302,1974,6
24-Nov-2021 13:35:29,209215,36,37987,37816,771,288,1963,6
24-Nov-2021 13:35:33,209216,35,37979,37813,788,283,1979,6
24-Nov-2021 13:35:37,209217,36,37989,37826,780,502,1971,5
24-Nov-2021 13:35:41,209218,37,38007,37832,784,289,1976,6
24-Nov-2021 13:35:45,209219,37,37981,37806,780,293,1971,6
24-Nov-2021 13:35:53,209220,36,37970,37818,783,296,1974,6
24-Nov-2021 13:35:57,209221,36,37967,37792,770,299,1962,6
24-Nov-2021 13:36:01,209222,37,37972,37807,781,285,1973,6
24-Nov-2021 13:36:05,209223,36,37962,37808,785,278,1976,6
24-Nov-2021 13:36:09,209224,36,37998,37839,783,296,1976,6
24-Nov-2021 13:36:13,209225,35,38018,37845,773,296,1966,6
24-Nov-2021 13:36:21,209226,35,37995,37840,786,288,1976,6
24-Nov-2021 13:36:34,209227,37,37981,37809,768,294,1958,6
24-Nov-2021 13:36:38,209228,36,37975,37793,769,291,1960,6
24-Nov-2021 13:36:42,209229,36,37969,37806,782,297,1972,6
24-Nov-2021 13:36:47,209230,37,37996,37822,783,289,1973,6
24-Nov-2021 13:36:51,209231,37,37992,37839,783,285,1976,6
24-Nov-2021 13:36:55,209232,36,38006,37839,758,297,1951,6
24-Nov-2021 13:37:02,209233,36,37959,37806,772,301,1964,6
24-Nov-2021 13:37:06,209234,37,37962,37813,772,291,1965,6
24-Nov-2021 13:37:10,209235,36,37989,37832,784,296,1977,6
24-Nov-2021 13:37:14,209236,36,37998,37842,789,287,1982,6
24-Nov-2021 13:37:19,209237,36,37974,37817,793,280,1985,6
24-Nov-2021 13:37:23,209238,36,37969,37818,777,291,1969,6
24-Nov-2021 13:37:36,209239,36,37943,37792,774,297,1965,6
24-Nov-2021 13:37:40,209240,36,37955,37801,781,280,1972,6
24-Nov-2021 13:37:44,209241,36,37984,37820,784,277,1976,6
24-Nov-2021 13:37:48,209242,37,37991,37832,772,293,1965,6
24-Nov-2021 13:37:52,209243,37,37980,37830,778,288,1968,6
24-Nov-2021 13:37:57,209244,37,37983,37847,789,283,1982,6
24-Nov-2021 13:38:03,209245,36,37964,37809,784,287,1974,6
24-Nov-2021 13:38:07,209246,36,37950,37800,786,278,1976,6
24-Nov-2021 13:38:11,209247,37,37944,37815,782,297,1974,6
24-Nov-2021 13:38:16,209248,37,37963,37814,767,297,1960,6
24-Nov-2021 13:38:20,209249,37,37981,37824,772,293,1962,6
24-Nov-2021 13:38:24,209250,37,37964,37825,774,293,1967,6
24-Nov-2021 13:38:31,209251,37,37983,37813,755,321,1948,6
24-Nov-2021 13:38:35,209252,35,37980,37809,772,285,1961,6
24-Nov-2021 13:38:39,209253,36,38010,37836,776,283,1967,6
24-Nov-2021 13:38:44,209254,36,38027,37858,774,294,1968,6
24-Nov-2021 13:38:48,209255,35,37966,37821,789,293,1979,6
24-Nov-2021 13:38:54,209256,36,37982,37816,776,285,1970,6
24-Nov-2021 13:39:08,209257,35,37941,37789,785,287,1972,6
24-Nov-2021 13:39:12,209258,36,37952,37782,787,288,1977,6
24-Nov-2021 13:39:16,209259,36,37968,37818,780,293,1972,6
24-Nov-2021 13:39:20,209260,36,38017,37844,784,289,1976,6
24-Nov-2021 13:39:25,209261,37,38024,37848,788,278,1979,6
24-Nov-2021 13:39:29,209262,37,38007,37844,785,277,1978,6
24-Nov-2021 13:39:36,209263,36,37965,37815,791,282,1980,6
24-Nov-2021 13:39:40,209264,36,37934,37788,778,288,1967,6
24-Nov-2021 13:39:44,209265,36,37960,37802,771,307,1961,6
24-Nov-2021 13:39:48,209266,36,37994,37826,777,293,1971,6
24-Nov-2021 13:39:52,209267,38,37978,37819,783,305,1974,6
24-Nov-2021 13:39:57,209268,37,37980,37817,776,301,1966,6
24-Nov-2021 13:40:03,209269,36,37985,37806,770,288,1962,6
24-Nov-2021 13:40:07,209270,35,37969,37813,788,294,1977,6
24-Nov-2021 13:40:11,209271,37,38000,37831,784,287,1975,6
24-Nov-2021 13:40:16,209272,36,38024,37845,780,299,1972,6
24-Nov-2021 13:40:20,209273,37,38022,37824,763,289,1953,6
24-Nov-2021 13:40:24,209274,37,37984,37817,779,287,1969,6
24-Nov-2021 13:40:31,209275,37,37959,37787,769,287,1959,6
24-Nov-2021 13:40:36,209276,36,37947,37790,784,288,1973,6
24-Nov-2021 13:40:39,209277,37,37990,37821,777,288,1969,6
24-Nov-2021 13:40:44,209278,37,37996,37834,787,282,1978,6
24-Nov-2021 13:40:48,209279,37,38015,37844,776,287,1971,6
24-Nov-2021 13:40:52,209280,38,37985,37834,778,288,1971,6
24-Nov-2021 13:40:59,209281,36,37985,37816,764,287,1956,6
24-Nov-2021 13:41:03,209282,36,37975,37800,782,283,1972,6
24-Nov-2021 13:41:07,209283,36,37970,37804,782,282,1973,6
24-Nov-2021 13:41:11,209284,37,37985,37824,777,294,1968,6
24-Nov-2021 13:41:15,209285,37,37973,37816,774,293,1966,6
24-Nov-2021 13:41:20,209286,37,37987,37821,781,291,1970,6
24-Nov-2021 13:41:26,209287,37,37956,37793,773,289,1965,6
24-Nov-2021 13:41:30,209288,36,37971,37817,777,287,1970,6
24-Nov-2021 13:41:35,209289,36,37983,37830,777,296,1969,6
24-Nov-2021 13:41:39,209290,38,38022,37844,787,293,1980,6
24-Nov-2021 13:41:43,209291,37,37980,37822,774,283,1964,6
24-Nov-2021 13:41:48,209292,36,38010,37823,773,291,1964,6
24-Nov-2021 13:41:54,209293,36,37961,37778,766,299,1953,6
24-Nov-2021 13:41:58,209294,35,37930,37772,773,297,1963,6
24-Nov-2021 13:42:02,209295,35,37988,37808,764,283,1955,6
24-Nov-2021 13:42:06,209296,36,37988,37825,778,296,1971,6
24-Nov-2021 13:42:11,209297,37,38017,37844,768,280,1963,6
24-Nov-2021 13:42:16,209298,37,37981,37836,775,293,1968,6
24-Nov-2021 13:42:22,209299,37,37997,37821,761,301,1955,6
24-Nov-2021 13:42:26,209300,36,37965,37809,775,278,1965,6
24-Nov-2021 13:42:30,209301,35,37968,37795,773,293,1962,6
24-Nov-2021 13:42:34,209302,35,38001,37819,774,294,1966,6
24-Nov-2021 13:42:39,209303,38,37981,37805,763,299,1952,6
24-Nov-2021 13:42:44,209304,35,37964,37815,777,296,1965,6
24-Nov-2021 13:42:50,209305,36,37982,37796,767,294,1956,6
24-Nov-2021 13:42:54,209306,37,37952,37797,767,277,1957,6
24-Nov-2021 13:42:58,209307,36,37980,37818,771,296,1962,6
24-Nov-2021 13:43:02,209308,37,37998,37848,784,283,1977,6
24-Nov-2021 13:43:06,209309,37,38010,37838,772,289,1964,6
24-Nov-2021 13:43:12,209310,36,37977,37822,781,278,1973,6
24-Nov-2021 13:43:17,209311,36,37968,37782,763,288,1950,6
24-Nov-2021 13:43:21,209312,37,37943,37779,761,301,1949,6
24-Nov-2021 13:43:25,209313,37,37957,37795,773,287,1964,6
24-Nov-2021 13:43:30,209314,37,38012,37827,765,280,1958,6
24-Nov-2021 13:43:34,209315,37,38006,37832,764,288,1955,6
24-Nov-2021 13:43:39,209316,37,38006,37847,771,301,1964,6
24-Nov-2021 13:43:45,209317,36,38001,37797,748,288,1939,6
24-Nov-2021 13:43:49,209318,37,37968,37816,771,291,1964,6
24-Nov-2021 13:43:53,209319,36,37980,37813,777,280,1967,6
24-Nov-2021 13:43:58,209320,37,37979,37817,781,276,1971,6
24-Nov-2021 13:44:02,209321,37,37973,37810,777,282,1969,6
24-Nov-2021 13:44:07,209322,36,37986,37822,774,278,1962,6
24-Nov-2021 13:44:13,209323,36,37974,37792,765,299,1955,6
24-Nov-2021 13:44:17,209324,36,37988,37803,756,296,1947,6
24-Nov-2021 13:44:21,209325,36,37995,37825,782,480,1973,5
24-Nov-2021 13:44:25,209326,37,38020,37849,774,296,1970,6
24-Nov-2021 13:44:29,209327,37,37995,37829,771,288,1963,6
24-Nov-2021 13:44:35,209328,35,37990,37813,774,288,1962,6
24-Nov-2021 13:44:41,209329,36,37972,37791,766,285,1958,6
24-Nov-2021 13:44:45,209330,36,37936,37788,776,288,1968,6
24-Nov-2021 13:44:49,209331,36,37954,37796,772,288,1962,6
24-Nov-2021 13:44:53,209332,37,37990,37824,782,280,1973,6
24-Nov-2021 13:44:57,209333,37,38005,37832,774,293,1966,6
24-Nov-2021 13:45:03,209334,38,37998,37829,783,299,1978,6
24-Nov-2021 13:45:08,209335,35,37996,37816,773,301,1967,6
24-Nov-2021 13:45:12,209336,36,37981,37815,769,289,1958,6
24-Nov-2021 13:45:17,209337,36,37986,37820,767,287,1959,6
24-Nov-2021 13:45:21,209338,37,37991,37822,780,285,1971,6
24-Nov-2021 13:45:25,209339,37,38018,37812,754,280,1947,6
24-Nov-2021 13:45:31,209340,36,37981,37813,769,299,1959,6
24-Nov-2021 13:45:36,209341,37,37968,37791,768,301,1957,6
24-Nov-2021 13:45:40,209342,37,37961,37792,775,282,1962,6
24-Nov-2021 13:45:44,209343,36,37988,37815,771,296,1962,6
24-Nov-2021 13:45:48,209344,36,38011,37836,772,288,1966,6
24-Nov-2021 13:45:53,209345,37,38027,37836,768,285,1961,6
24-Nov-2021 13:45:58,209346,37,37985,37840,790,296,1988,6
24-Nov-2021 13:46:04,209347,36,37973,37799,762,283,1950,6
24-Nov-2021 13:46:08,209348,37,37934,37784,785,294,1974,6
24-Nov-2021 13:46:12,209349,36,37969,37797,773,289,1963,6
24-Nov-2021 13:46:16,209350,37,38000,37823,782,287,1972,6
24-Nov-2021 13:46:21,209351,37,37995,37834,772,283,1964,6
24-Nov-2021 13:46:26,209352,37,37968,37819,775,299,1966,6
24-Nov-2021 13:46:31,209353,36,38013,37813,762,285,1951,6
24-Nov-2021 13:46:36,209354,37,37954,37795,773,287,1963,6
24-Nov-2021 13:46:40,209355,36,37986,37814,778,294,1970,6
24-Nov-2021 13:46:44,209356,37,37982,37817,774,299,1964,6
24-Nov-2021 13:46:48,209357,37,37983,37811,768,291,1959,6
24-Nov-2021 13:46:54,209358,36,37983,37809,774,285,1961,6
24-Nov-2021 13:46:59,209359,36,37942,37776,766,299,1953,6
24-Nov-2021 13:47:03,209360,36,37961,37797,776,278,1964,6
24-Nov-2021 13:47:08,209361,36,37968,37814,781,297,1972,6
24-Nov-2021 13:47:12,209362,37,38017,37861,770,282,1965,6
24-Nov-2021 13:47:16,209363,37,37955,37828,772,289,1964,6
24-Nov-2021 13:47:21,209364,37,38013,37840,772,288,1966,6
24-Nov-2021 13:47:26,209365,35,37964,37794,774,296,1962,6
24-Nov-2021 13:47:31,209366,37,37954,37797,776,289,1968,6
24-Nov-2021 13:47:35,209367,37,37954,37785,763,287,1952,6
24-Nov-2021 13:47:39,209368,35,37981,37816,779,293,1969,6
24-Nov-2021 13:47:44,209369,36,37990,37817,777,293,1968,6
